subject,trial_id,condition,onset_s,tr_s,tr_relative,time_from_cue_s,nacc_psc,vta_psc
sub-11,20,neutral,204.0,1.0,11,11.0,-2.2542545795440674,1.067949891090393
sub-11,20,neutral,204.0,1.0,12,12.0,-2.861956834793091,-0.7550618052482605
sub-11,20,neutral,204.0,1.0,13,13.0,1.1048922538757324,0.8275870084762573
sub-11,21,neutral,216.0,1.0,-2,-2.0,-0.8380460143089294,0.5743670463562012
sub-11,21,neutral,216.0,1.0,-1,-1.0,-2.2542545795440674,1.067949891090393
sub-11,21,neutral,216.0,1.0,0,0.0,-2.861956834793091,-0.7550618052482605
sub-11,21,neutral,216.0,1.0,1,1.0,1.1048922538757324,0.8275870084762573
sub-11,21,neutral,216.0,1.0,2,2.0,-1.5722477436065674,-0.38116297125816345
sub-11,21,neutral,216.0,1.0,3,3.0,3.988837480545044,0.07978930324316025
sub-11,21,neutral,216.0,1.0,4,4.0,1.5827611684799194,1.6129803657531738
sub-11,21,neutral,216.0,1.0,5,5.0,2.514406442642212,1.2163231372833252
sub-11,21,neutral,216.0,1.0,6,6.0,-0.9491474628448486,0.5367810726165771
sub-11,21,neutral,216.0,1.0,7,7.0,-1.8727561235427856,-0.3198333978652954
sub-11,21,neutral,216.0,1.0,8,8.0,-2.090273857116699,-0.5285413265228271
sub-11,21,neutral,216.0,1.0,9,9.0,-0.1674186736345291,0.08868590742349625
sub-11,21,neutral,216.0,1.0,10,10.0,-2.558105707168579,0.7524150609970093
sub-11,21,neutral,216.0,1.0,11,11.0,-0.22698341310024261,0.689105212688446
sub-11,21,neutral,216.0,1.0,12,12.0,-0.5556027293205261,-0.20212002098560333
sub-11,21,neutral,216.0,1.0,13,13.0,-3.1879003047943115,0.6841594576835632
sub-11,22,neutral,229.0,1.0,-2,-2.0,-0.22698341310024261,0.689105212688446
sub-11,22,neutral,229.0,1.0,-1,-1.0,-0.5556027293205261,-0.20212002098560333
sub-11,22,neutral,229.0,1.0,0,0.0,-3.1879003047943115,0.6841594576835632
sub-11,22,neutral,229.0,1.0,1,1.0,3.4005424976348877,0.5654608011245728
sub-11,22,neutral,229.0,1.0,2,2.0,1.9709452390670776,1.5318676233291626
sub-11,22,neutral,229.0,1.0,3,3.0,9.559968948364258,1.6545268297195435
sub-11,22,neutral,229.0,1.0,4,4.0,0.837179958820343,0.9650834798812866
sub-11,22,neutral,229.0,1.0,5,5.0,4.376354694366455,1.9928102493286133
sub-11,22,neutral,229.0,1.0,6,6.0,5.358202934265137,2.1520700454711914
sub-11,22,neutral,229.0,1.0,7,7.0,3.416607141494751,1.4398781061172485
sub-11,22,neutral,229.0,1.0,8,8.0,3.338968515396118,1.413169026374817
sub-11,22,neutral,229.0,1.0,9,9.0,5.314694404602051,1.4665873050689697
sub-11,22,neutral,229.0,1.0,10,10.0,2.6040914058685303,2.0966715812683105
sub-11,22,neutral,229.0,1.0,11,11.0,4.5102152824401855,2.339014768600464
sub-11,22,neutral,229.0,1.0,12,12.0,4.008920192718506,1.6357289552688599
sub-11,22,neutral,229.0,1.0,13,13.0,2.3015737533569336,1.5091190338134766
sub-11,23,reward,240.0,1.0,-2,-2.0,5.314694404602051,1.4665873050689697
sub-11,23,reward,240.0,1.0,-1,-1.0,2.6040914058685303,2.0966715812683105
sub-11,23,reward,240.0,1.0,0,0.0,4.5102152824401855,2.339014768600464
sub-11,23,reward,240.0,1.0,1,1.0,4.008920192718506,1.6357289552688599
sub-11,23,reward,240.0,1.0,2,2.0,2.3015737533569336,1.5091190338134766
sub-11,23,reward,240.0,1.0,3,3.0,4.101948261260986,1.428991675376892
sub-11,23,reward,240.0,1.0,4,4.0,2.4287397861480713,0.8711137175559998
sub-11,23,reward,240.0,1.0,5,5.0,3.5444400310516357,1.1362054347991943
sub-11,23,reward,240.0,1.0,6,6.0,3.349005699157715,1.3607456684112549
sub-11,23,reward,240.0,1.0,7,7.0,1.2548086643218994,0.7494494915008545
sub-11,23,reward,240.0,1.0,8,8.0,4.725057125091553,0.9898123741149902
sub-11,23,reward,240.0,1.0,9,9.0,3.4975883960723877,2.0640313625335693
sub-11,23,reward,240.0,1.0,10,10.0,5.5154805183410645,2.4537625312805176
sub-11,23,reward,240.0,1.0,11,11.0,4.579816818237305,1.3201844692230225
sub-11,23,reward,240.0,1.0,12,12.0,2.754683256149292,1.9572045803070068
sub-11,23,reward,240.0,1.0,13,13.0,5.273203372955322,1.7662994861602783
sub-11,24,neutral,245.0,1.0,-2,-2.0,4.101948261260986,1.428991675376892
sub-11,24,neutral,245.0,1.0,-1,-1.0,2.4287397861480713,0.8711137175559998
sub-11,24,neutral,245.0,1.0,0,0.0,3.5444400310516357,1.1362054347991943
sub-11,24,neutral,245.0,1.0,1,1.0,3.349005699157715,1.3607456684112549
sub-11,24,neutral,245.0,1.0,2,2.0,1.2548086643218994,0.7494494915008545
sub-11,24,neutral,245.0,1.0,3,3.0,4.725057125091553,0.9898123741149902
sub-11,24,neutral,245.0,1.0,4,4.0,3.4975883960723877,2.0640313625335693
sub-11,24,neutral,245.0,1.0,5,5.0,5.5154805183410645,2.4537625312805176
sub-11,24,neutral,245.0,1.0,6,6.0,4.579816818237305,1.3201844692230225
sub-11,24,neutral,245.0,1.0,7,7.0,2.754683256149292,1.9572045803070068
sub-11,24,neutral,245.0,1.0,8,8.0,5.273203372955322,1.7662994861602783
sub-11,24,neutral,245.0,1.0,9,9.0,4.4834465980529785,1.8671952486038208
sub-11,24,neutral,245.0,1.0,10,10.0,3.7673099040985107,1.8038854598999023
sub-11,24,neutral,245.0,1.0,11,11.0,4.517576217651367,1.79300856590271
sub-11,24,neutral,245.0,1.0,12,12.0,3.8978188037872314,1.4438289403915405
sub-11,24,neutral,245.0,1.0,13,13.0,4.616631507873535,1.4952670335769653
sub-11,25,reward,251.0,1.0,-2,-2.0,3.4975883960723877,2.0640313625335693
sub-11,25,reward,251.0,1.0,-1,-1.0,5.5154805183410645,2.4537625312805176
sub-11,25,reward,251.0,1.0,0,0.0,4.579816818237305,1.3201844692230225
sub-11,25,reward,251.0,1.0,1,1.0,2.754683256149292,1.9572045803070068
sub-11,25,reward,251.0,1.0,2,2.0,5.273203372955322,1.7662994861602783
sub-11,25,reward,251.0,1.0,3,3.0,4.4834465980529785,1.8671952486038208
sub-11,25,reward,251.0,1.0,4,4.0,3.7673099040985107,1.8038854598999023
sub-11,25,reward,251.0,1.0,5,5.0,4.517576217651367,1.79300856590271
sub-11,25,reward,251.0,1.0,6,6.0,3.8978188037872314,1.4438289403915405
sub-11,25,reward,251.0,1.0,7,7.0,4.616631507873535,1.4952670335769653
sub-11,25,reward,251.0,1.0,8,8.0,4.759186744689941,2.1926217079162598
sub-11,25,reward,251.0,1.0,9,9.0,3.735856056213379,1.8978551626205444
sub-11,25,reward,251.0,1.0,10,10.0,4.582501411437988,1.4042627811431885
sub-11,25,reward,251.0,1.0,11,11.0,3.46746826171875,1.0402554273605347
sub-11,25,reward,251.0,1.0,12,12.0,2.213897943496704,1.0630041360855103
sub-11,25,reward,251.0,1.0,13,13.0,13.759065628051758,2.9503204822540283
sub-11,26,reward,263.0,1.0,-2,-2.0,4.582501411437988,1.4042627811431885
sub-11,26,reward,263.0,1.0,-1,-1.0,3.46746826171875,1.0402554273605347
sub-11,26,reward,263.0,1.0,0,0.0,2.213897943496704,1.0630041360855103
sub-11,26,reward,263.0,1.0,1,1.0,13.759065628051758,2.9503204822540283
sub-11,26,reward,263.0,1.0,2,2.0,3.5076255798339844,1.8929094076156616
sub-11,26,reward,263.0,1.0,3,3.0,1.3418174982070923,-0.34752780199050903
sub-11,26,reward,263.0,1.0,4,4.0,4.482104301452637,0.594150185585022
sub-11,26,reward,263.0,1.0,5,5.0,2.7801096439361572,1.6752952337265015
sub-11,26,reward,263.0,1.0,6,6.0,5.560989856719971,2.3459408283233643
sub-11,26,reward,263.0,1.0,7,7.0,3.794745445251465,0.5575494766235352
sub-11,26,reward,263.0,1.0,8,8.0,5.725637435913086,3.233215093612671
sub-11,26,reward,263.0,1.0,9,9.0,4.765881061553955,1.710900902748108
sub-11,26,reward,263.0,1.0,10,10.0,2.3778700828552246,0.5417268872261047
sub-11,26,reward,263.0,1.0,11,11.0,3.903846263885498,-0.11606156080961227
sub-11,26,reward,263.0,1.0,12,12.0,9.576700210571289,0.706908106803894
sub-11,26,reward,263.0,1.0,13,13.0,9.760754585266113,0.3458663523197174
sub-11,27,reward,276.0,1.0,-2,-2.0,3.903846263885498,-0.11606156080961227
sub-11,27,reward,276.0,1.0,-1,-1.0,9.576700210571289,0.706908106803894
sub-11,27,reward,276.0,1.0,0,0.0,9.760754585266113,0.3458663523197174
sub-11,27,reward,276.0,1.0,1,1.0,7.08964204788208,2.0393025875091553
sub-11,27,reward,276.0,1.0,2,2.0,8.087546348571777,0.9660688042640686
sub-11,27,reward,276.0,1.0,3,3.0,7.080938816070557,0.1757393181324005
sub-11,27,reward,276.0,1.0,4,4.0,7.432316780090332,1.0353096723556519
sub-11,27,reward,276.0,1.0,5,5.0,7.13983678817749,0.7534003257751465
sub-11,27,reward,276.0,1.0,6,6.0,6.26775598526001,0.9383743405342102
sub-11,27,reward,276.0,1.0,7,7.0,7.87270450592041,1.8483973741531372
sub-11,27,reward,276.0,1.0,8,8.0,6.767041206359863,1.574399471282959
sub-11,27,reward,276.0,1.0,9,9.0,8.35525894165039,1.8177374601364136
sub-11,27,reward,276.0,1.0,10,10.0,6.759013652801514,1.177751898765564
sub-11,27,reward,276.0,1.0,11,11.0,5.777840614318848,0.9057341814041138
sub-11,27,reward,276.0,1.0,12,12.0,3.8998279571533203,1.0768561363220215
sub-11,27,reward,276.0,1.0,13,13.0,4.479428291320801,0.4645650088787079
sub-11,28,reward,281.0,1.0,-2,-2.0,7.080938816070557,0.1757393181324005
sub-11,28,reward,281.0,1.0,-1,-1.0,7.432316780090332,1.0353096723556519
sub-11,28,reward,281.0,1.0,0,0.0,7.13983678817749,0.7534003257751465
sub-11,28,reward,281.0,1.0,1,1.0,6.26775598526001,0.9383743405342102
sub-11,28,reward,281.0,1.0,2,2.0,7.87270450592041,1.8483973741531372
sub-11,28,reward,281.0,1.0,3,3.0,6.767041206359863,1.574399471282959
sub-11,28,reward,281.0,1.0,4,4.0,8.35525894165039,1.8177374601364136
sub-11,28,reward,281.0,1.0,5,5.0,6.759013652801514,1.177751898765564
sub-11,28,reward,281.0,1.0,6,6.0,5.777840614318848,0.9057341814041138
sub-11,28,reward,281.0,1.0,7,7.0,3.8998279571533203,1.0768561363220215
sub-11,28,reward,281.0,1.0,8,8.0,4.479428291320801,0.4645650088787079
sub-11,28,reward,281.0,1.0,9,9.0,4.935880661010742,0.941339910030365
sub-11,28,reward,281.0,1.0,10,10.0,5.67677640914917,1.1915943622589111
sub-11,28,reward,281.0,1.0,11,11.0,5.601822376251221,0.8097841143608093
sub-11,28,reward,281.0,1.0,12,12.0,5.243750095367432,1.4497697353363037
sub-11,28,reward,281.0,1.0,13,13.0,6.650588035583496,1.5021929740905762
sub-11,29,reward,294.0,1.0,-2,-2.0,5.601822376251221,0.8097841143608093
sub-11,29,reward,294.0,1.0,-1,-1.0,5.243750095367432,1.4497697353363037
sub-11,29,reward,294.0,1.0,0,0.0,6.650588035583496,1.5021929740905762
sub-11,29,reward,294.0,1.0,1,1.0,7.169956684112549,2.3607780933380127
sub-11,29,reward,294.0,1.0,2,2.0,5.265166759490967,2.195587158203125
sub-11,29,reward,294.0,1.0,3,3.0,4.958639621734619,1.7267332077026367
sub-11,29,reward,294.0,1.0,4,4.0,7.715418815612793,2.3063745498657227
sub-11,29,reward,294.0,1.0,5,5.0,6.70212459564209,2.271754026412964
sub-11,29,reward,294.0,1.0,6,6.0,6.690745830535889,1.344913363456726
sub-11,29,reward,294.0,1.0,7,7.0,5.467295169830322,1.7712452411651611
sub-11,29,reward,294.0,1.0,8,8.0,4.203012466430664,1.0105807781219482
sub-11,29,reward,294.0,1.0,9,9.0,6.067645072937012,1.0956538915634155
sub-11,29,reward,294.0,1.0,10,10.0,7.19069766998291,2.5002548694610596
sub-11,29,reward,294.0,1.0,11,11.0,6.5441718101501465,1.3656914234161377
sub-11,29,reward,294.0,1.0,12,12.0,5.937127590179443,1.4171295166015625
sub-11,29,reward,294.0,1.0,13,13.0,6.436413288116455,1.5348331928253174
sub-11,30,reward,306.0,1.0,-2,-2.0,7.19069766998291,2.5002548694610596
sub-11,30,reward,306.0,1.0,-1,-1.0,6.5441718101501465,1.3656914234161377
sub-11,30,reward,306.0,1.0,0,0.0,5.937127590179443,1.4171295166015625
sub-11,30,reward,306.0,1.0,1,1.0,6.436413288116455,1.5348331928253174
sub-11,30,reward,306.0,1.0,2,2.0,5.591109752655029,2.279665470123291
sub-11,30,reward,306.0,1.0,3,3.0,6.773068904876709,1.7564078569412231
sub-11,30,reward,306.0,1.0,4,4.0,5.781858921051025,1.3231596946716309
sub-11,30,reward,306.0,1.0,5,5.0,5.247768402099609,1.2598499059677124
sub-11,30,reward,306.0,1.0,6,6.0,5.320046424865723,2.0462286472320557
sub-11,30,reward,306.0,1.0,7,7.0,5.477999210357666,1.4655922651290894
sub-11,30,reward,306.0,1.0,8,8.0,5.565008163452148,1.3043619394302368
sub-11,30,reward,306.0,1.0,9,9.0,6.871448516845703,1.628803014755249
sub-11,30,reward,306.0,1.0,10,10.0,5.8802385330200195,1.501207709312439
sub-11,30,reward,306.0,1.0,11,11.0,4.543677806854248,1.628803014755249
sub-11,30,reward,306.0,1.0,12,12.0,5.745044708251953,1.1470823287963867
sub-11,30,reward,306.0,1.0,13,13.0,4.217067718505859,0.991792619228363
